Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1990,1,23,2,1840,1840,1950,1927,US,35,NA,70,47,NA,23,0,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1843,1840,1934,1927,US,35,NA,51,47,NA,7,3,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1905,1840,1956,1927,US,35,NA,51,47,NA,29,25,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1843,1840,1930,1927,US,35,NA,47,47,NA,3,3,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1838,1840,1921,1927,US,35,NA,43,47,NA,-6,-2,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1839,1840,1935,1927,US,35,NA,56,47,NA,8,-1,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1842,1840,1937,1927,US,35,NA,55,47,NA,10,2,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1840,1840,1934,1927,US,35,NA,54,47,NA,7,0,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,2256,2020,117,2250,US,35,NA,321,330,NA,147,156,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,2047,2020,2322,2250,US,35,NA,335,330,NA,32,27,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,2039,2020,2315,2250,US,35,NA,336,330,NA,25,19,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,2021,2020,2254,2250,US,35,NA,333,330,NA,4,1,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,2019,2020,2226,2250,US,35,NA,307,330,NA,-24,-1,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,2232,2020,46,2250,US,35,NA,314,330,NA,116,132,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,2020,2020,2251,2250,US,35,NA,331,330,NA,1,0,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,2027,2020,2257,2250,US,35,NA,330,330,NA,7,7,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,2038,2020,2327,2250,US,35,NA,349,330,NA,37,18,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,2022,2020,2310,2250,US,35,NA,348,330,NA,20,2,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,2022,2020,2329,2250,US,35,NA,367,330,NA,39,2,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,2030,2020,2310,2250,US,35,NA,340,330,NA,20,10,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,2021,2020,2303,2250,US,35,NA,342,330,NA,13,1,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,2035,2020,2342,2250,US,35,NA,367,330,NA,52,15,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,2033,2020,2311,2250,US,35,NA,338,330,NA,21,13,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,2049,2020,2348,2250,US,35,NA,359,330,NA,58,29,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,2024,2020,2257,2250,US,35,NA,333,330,NA,7,4,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,2021,2020,2247,2250,US,35,NA,326,330,NA,-3,1,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,2046,2020,2252,2250,US,35,NA,306,330,NA,2,26,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,2032,2020,2242,2250,US,35,NA,310,330,NA,-8,12,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,2021,2020,2310,2250,US,35,NA,349,330,NA,20,1,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,2031,2020,2324,2250,US,35,NA,353,330,NA,34,11,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,2025,2020,2259,2250,US,35,NA,334,330,NA,9,5,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,2041,2020,2316,2250,US,35,NA,335,330,NA,26,21,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,2041,2020,2338,2250,US,35,NA,357,330,NA,48,21,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,2023,2020,2307,2250,US,35,NA,344,330,NA,17,3,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,2028,2020,2325,2250,US,35,NA,357,330,NA,35,8,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,2025,2020,2329,2250,US,35,NA,364,330,NA,39,5,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1513,1330,1730,1543,US,36,NA,137,133,NA,107,103,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1343,1330,1552,1543,US,36,NA,129,133,NA,9,13,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1415,1330,1621,1543,US,36,NA,126,133,NA,38,45,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1328,1330,1540,1543,US,36,NA,132,133,NA,-3,-2,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1330,1330,1542,1543,US,36,NA,132,133,NA,-1,0,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1329,1330,1531,1543,US,36,NA,122,133,NA,-12,-1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1334,1330,1545,1543,US,36,NA,131,133,NA,2,4,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1332,1330,1526,1543,US,36,NA,114,133,NA,-17,2,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1337,1330,1543,1543,US,36,NA,126,133,NA,0,7,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1331,1330,1605,1543,US,36,NA,154,133,NA,22,1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1330,1330,1548,1543,US,36,NA,138,133,NA,5,0,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1334,1330,1617,1543,US,36,NA,163,133,NA,34,4,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1328,1330,1542,1543,US,36,NA,134,133,NA,-1,-2,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1338,1330,1546,1543,US,36,NA,128,133,NA,3,8,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1331,1330,1541,1543,US,36,NA,130,133,NA,-2,1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1330,1330,1547,1543,US,36,NA,137,133,NA,4,0,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1327,1330,1547,1543,US,36,NA,140,133,NA,4,-3,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1334,1330,1539,1543,US,36,NA,125,133,NA,-4,4,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1331,1330,1537,1543,US,36,NA,126,133,NA,-6,1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1333,1330,1546,1543,US,36,NA,133,133,NA,3,3,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1327,1330,1538,1543,US,36,NA,131,133,NA,-5,-3,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1330,1330,1542,1543,US,36,NA,132,133,NA,-1,0,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1331,1330,1549,1543,US,36,NA,138,133,NA,6,1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1331,1330,1536,1543,US,36,NA,125,133,NA,-7,1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1328,1330,1534,1543,US,36,NA,126,133,NA,-9,-2,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1330,1330,1540,1543,US,36,NA,130,133,NA,-3,0,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1333,1330,1529,1543,US,36,NA,116,133,NA,-14,3,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1331,1330,1551,1543,US,36,NA,140,133,NA,8,1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1334,1330,1542,1543,US,36,NA,128,133,NA,-1,4,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1336,1330,1537,1543,US,36,NA,121,133,NA,-6,6,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1835,1635,1902,1723,US,36,NA,27,48,NA,99,120,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1658,1635,1748,1723,US,36,NA,50,48,NA,25,23,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1718,1635,1803,1723,US,36,NA,45,48,NA,40,43,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1645,1635,1737,1723,US,36,NA,52,48,NA,14,10,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1647,1635,1740,1723,US,36,NA,53,48,NA,17,12,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1645,1635,1740,1723,US,36,NA,55,48,NA,17,10,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1641,1635,1728,1723,US,36,NA,47,48,NA,5,6,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1639,1635,1725,1723,US,36,NA,46,48,NA,2,4,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1700,1635,1745,1723,US,36,NA,45,48,NA,22,25,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1658,1635,1752,1723,US,36,NA,54,48,NA,29,23,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1648,1635,1737,1723,US,36,NA,49,48,NA,14,13,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1635,1635,1726,1723,US,36,NA,51,48,NA,3,0,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1637,1635,1730,1723,US,36,NA,53,48,NA,7,2,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1635,1635,1726,1723,US,36,NA,51,48,NA,3,0,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1649,1635,1742,1723,US,36,NA,53,48,NA,19,14,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1638,1635,1734,1723,US,36,NA,56,48,NA,11,3,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1638,1635,1727,1723,US,36,NA,49,48,NA,4,3,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1633,1635,1727,1723,US,36,NA,54,48,NA,4,-2,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1635,1635,1725,1723,US,36,NA,50,48,NA,2,0,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1640,1635,1727,1723,US,36,NA,47,48,NA,4,5,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1635,1635,1730,1723,US,36,NA,55,48,NA,7,0,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1639,1635,1725,1723,US,36,NA,46,48,NA,2,4,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1637,1635,1724,1723,US,36,NA,47,48,NA,1,2,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1637,1635,1722,1723,US,36,NA,45,48,NA,-1,2,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1634,1635,1721,1723,US,36,NA,47,48,NA,-2,-1,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1635,1635,1717,1723,US,36,NA,42,48,NA,-6,0,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1639,1635,1726,1723,US,36,NA,47,48,NA,3,4,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1636,1635,1721,1723,US,36,NA,45,48,NA,-2,1,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1634,1635,1722,1723,US,36,NA,48,48,NA,-1,-1,PIT,BUF,186,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1259,1235,1402,1341,US,37,NA,63,66,NA,21,24,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1404,1235,1511,1341,US,37,NA,67,66,NA,90,89,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1247,1235,1352,1341,US,37,NA,65,66,NA,11,12,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1244,1235,1405,1341,US,37,NA,81,66,NA,24,9,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1248,1235,1345,1341,US,37,NA,57,66,NA,4,13,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1244,1235,1344,1341,US,37,NA,60,66,NA,3,9,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1238,1235,1341,1341,US,37,NA,63,66,NA,0,3,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1240,1235,1340,1341,US,37,NA,60,66,NA,-1,5,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1248,1235,1349,1341,US,37,NA,61,66,NA,8,13,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1245,1235,1358,1341,US,37,NA,73,66,NA,17,10,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1237,1235,1352,1341,US,37,NA,75,66,NA,11,2,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1242,1235,1359,1341,US,37,NA,77,66,NA,18,7,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1238,1235,1335,1341,US,37,NA,57,66,NA,-6,3,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1245,1235,1349,1341,US,37,NA,64,66,NA,8,10,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1234,1235,1330,1341,US,37,NA,56,66,NA,-11,-1,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1234,1235,1333,1341,US,37,NA,59,66,NA,-8,-1,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1235,1235,1336,1341,US,37,NA,61,66,NA,-5,0,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1251,1235,1359,1341,US,37,NA,68,66,NA,18,16,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1301,1235,1359,1341,US,37,NA,58,66,NA,18,26,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1240,1235,1400,1341,US,37,NA,80,66,NA,19,5,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1235,1235,1335,1341,US,37,NA,60,66,NA,-6,0,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1340,1235,1447,1341,US,37,NA,67,66,NA,66,65,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1240,1235,1339,1341,US,37,NA,59,66,NA,-2,5,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1241,1235,1344,1341,US,37,NA,63,66,NA,3,6,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1250,1235,1404,1341,US,37,NA,74,66,NA,23,15,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1253,1235,1355,1341,US,37,NA,62,66,NA,14,18,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1233,1235,1338,1341,US,37,NA,65,66,NA,-3,-2,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1234,1235,1335,1341,US,37,NA,61,66,NA,-6,-1,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1235,1235,1347,1341,US,37,NA,72,66,NA,6,0,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1237,1235,1341,1341,US,37,NA,64,66,NA,0,2,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1240,1235,1351,1341,US,37,NA,71,66,NA,10,5,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1609,1430,1831,1652,US,37,NA,322,322,NA,99,99,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1516,1430,1748,1652,US,37,NA,332,322,NA,56,46,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1504,1430,1722,1652,US,37,NA,318,322,NA,30,34,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1430,1430,1641,1652,US,37,NA,311,322,NA,-11,0,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1445,1430,1644,1652,US,37,NA,299,322,NA,-8,15,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1445,1430,1656,1652,US,37,NA,311,322,NA,4,15,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1447,1430,1728,1652,US,37,NA,341,322,NA,36,17,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1447,1430,1716,1652,US,37,NA,329,322,NA,24,17,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1445,1430,1742,1652,US,37,NA,357,322,NA,50,15,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1436,1430,1802,1652,US,37,NA,386,322,NA,70,6,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1452,1430,1819,1652,US,37,NA,387,322,NA,87,22,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1432,1430,1724,1652,US,37,NA,352,322,NA,32,2,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1442,1430,1731,1652,US,37,NA,349,322,NA,39,12,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1449,1430,1749,1652,US,37,NA,360,322,NA,57,19,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1509,1430,1752,1652,US,37,NA,343,322,NA,60,39,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1441,1430,1717,1652,US,37,NA,336,322,NA,25,11,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1501,1430,1746,1652,US,37,NA,345,322,NA,54,31,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1443,1430,1649,1652,US,37,NA,306,322,NA,-3,13,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1501,1430,1718,1652,US,37,NA,317,322,NA,26,31,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1450,1430,1640,1652,US,37,NA,290,322,NA,-12,20,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1540,1430,1815,1652,US,37,NA,335,322,NA,83,70,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1427,1430,1714,1652,US,37,NA,347,322,NA,22,-3,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1444,1430,1718,1652,US,37,NA,334,322,NA,26,14,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1455,1430,1711,1652,US,37,NA,316,322,NA,19,25,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1542,1430,1832,1652,US,37,NA,350,322,NA,100,72,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1437,1430,1729,1652,US,37,NA,352,322,NA,37,7,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1428,1430,1714,1652,US,37,NA,346,322,NA,22,-2,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1442,1430,1707,1652,US,37,NA,325,322,NA,15,12,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1439,1430,1718,1652,US,37,NA,339,322,NA,26,9,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1431,1430,1704,1652,US,37,NA,333,322,NA,12,1,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,2150,2050,2252,2203,US,38,NA,62,73,NA,49,60,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,2120,2050,2230,2203,US,38,NA,70,73,NA,27,30,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,2048,2050,2202,2203,US,38,NA,74,73,NA,-1,-2,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,2151,2050,2306,2203,US,38,NA,75,73,NA,63,61,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,2058,2050,2220,2203,US,38,NA,82,73,NA,17,8,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,2050,2050,2201,2203,US,38,NA,71,73,NA,-2,0,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,NA,2050,NA,2203,US,38,NA,NA,73,NA,NA,NA,LGA,ORF,296,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,2055,2050,2206,2203,US,38,NA,71,73,NA,3,5,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,2104,2050,2210,2203,US,38,NA,66,73,NA,7,14,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,2048,2050,2201,2203,US,38,NA,73,73,NA,-2,-2,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,2052,2050,2154,2203,US,38,NA,62,73,NA,-9,2,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,2053,2050,2158,2203,US,38,NA,65,73,NA,-5,3,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,2116,2050,2217,2203,US,38,NA,61,73,NA,14,26,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,2055,2050,2202,2203,US,38,NA,67,73,NA,-1,5,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,2048,2050,2148,2203,US,38,NA,60,73,NA,-15,-2,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,2048,2050,2159,2203,US,38,NA,71,73,NA,-4,-2,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,2053,2050,2205,2203,US,38,NA,72,73,NA,2,3,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,2055,2050,2206,2203,US,38,NA,71,73,NA,3,5,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,2122,2050,2224,2203,US,38,NA,62,73,NA,21,32,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,2045,2050,2154,2203,US,38,NA,69,73,NA,-9,-5,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,2053,2050,2154,2203,US,38,NA,61,73,NA,-9,3,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
